Время[с],Напряжение[В]
3.4580,1.5549
3.4589,1.5549
3.4597,1.5549
3.4606,1.5512
3.4617,1.5549
3.4625,1.5586
3.4634,1.5549
3.4643,1.5549
3.4652,1.5512
3.4660,1.5512
3.4669,1.5586
3.4678,1.5549
3.4687,1.5549
3.4696,1.5512
3.4705,1.5549
3.4715,1.5549
3.4724,1.5586
3.4732,1.5475
3.4741,1.5549
3.4750,1.5586
3.4759,1.5549
3.4768,1.5549
3.4776,1.5549
3.4786,1.5586
3.4794,1.5512
3.4804,1.5549
3.4813,1.5586
3.4821,1.5549
3.4830,1.5549
3.4840,1.5549
3.4852,1.5549
3.4863,1.5586
3.4872,1.5512
3.4880,1.5586
3.4889,1.5549
3.4898,1.5512
3.4907,1.5512
3.4916,1.5586
3.4925,1.5475
3.4942,1.5549
3.4952,1.5549
3.4960,1.5549
3.4969,1.5512
3.4978,1.5549
3.4987,1.5549
3.5094,1.5475
3.5104,1.5512
3.5113,1.5549
3.5122,1.5475
3.5131,1.5512
3.5141,1.5586
3.5150,1.5549
3.5160,1.5512
3.5169,1.5586
3.5179,1.5512
3.5188,1.5623
3.5198,1.5549
3.5207,1.5549
3.5216,1.5549
3.5225,1.5475
3.5235,1.5512
3.5244,1.5549
3.5254,1.5512
3.5264,1.5549
3.5273,1.5549
3.5282,1.5512
3.5292,1.5475
3.5301,1.5586
3.5311,1.5549
3.5321,1.5549
3.5331,1.5586
3.5340,1.5549
3.5350,1.5586
3.5359,1.5586
3.5369,1.5549
3.5379,1.5549
3.5388,1.5549
3.5398,1.5475
3.5408,1.5586
3.5418,1.5549
3.5427,1.5549
3.5437,1.5549
3.5446,1.5549
3.5456,1.5586
3.5465,1.5586
3.5474,1.5475
3.5483,1.5549
3.5492,1.5623
3.5501,1.5586
3.5510,1.5586
3.5519,1.5549
3.5528,1.5549
3.5536,1.5549
3.5546,1.5549
3.5555,1.5549
3.5564,1.5475
3.5572,1.5549
3.5581,1.5475
3.5590,1.5549
3.5599,1.5549
3.5609,1.5549
3.5619,1.5549
3.5628,1.5586
3.5638,1.5549
3.5648,1.5586
3.5657,1.5512
3.5666,1.5512
3.5675,1.5549
3.5684,1.5586
3.5693,1.5512
3.5701,1.5512
3.5708,1.5549
3.5716,1.5549
3.5723,1.5512
3.5731,1.5512
3.5739,1.5549
3.5748,1.5549
3.5756,1.5549
3.5765,1.5475
3.5774,1.5586
3.5784,1.5586
3.5792,1.5475
3.5801,1.5549
3.5809,1.5475
3.5818,1.5586
3.5827,1.5512
3.5836,1.5549
3.5845,1.5586
3.5854,1.5512
3.5863,1.5549
3.5872,1.5512
3.5881,1.5549
3.5889,1.5549
3.5898,1.5549
3.5908,1.5549
3.5917,1.5549
3.5926,1.5512
3.5934,1.5549
3.5943,1.5549
3.5952,1.5475
3.5961,1.5549
3.5969,1.5549
3.5979,1.5512
3.5988,1.5512
3.5996,1.5586
3.6005,1.5549
3.6014,1.5549
3.6023,1.5512
3.6031,1.5475
3.6040,1.5549
3.6049,1.5549
3.6058,1.5475
3.6066,1.5586
3.6075,1.5512
3.6084,1.5586
3.6093,1.5512
3.6102,1.5512
3.6111,1.5549
3.6119,1.5549
3.6129,1.5549
3.6138,1.5512
3.6147,1.5586
3.6156,1.5475
3.6165,1.5549
3.6174,1.5475
3.6183,1.5586
3.6192,1.5549
3.6201,1.5512
3.6211,1.5586
3.6223,1.5586
3.6232,1.5549
3.6241,1.5512
3.6250,1.5586
3.6259,1.5549
3.6269,1.5549
3.6279,1.5549
3.6289,1.5512
3.6298,1.5437
3.6308,1.5586
3.6319,1.5512
3.6329,1.5512
3.6339,1.5512
3.6349,1.5586
3.6359,1.5549
3.6370,1.5549
3.6380,1.5475
3.6389,1.5549
3.6398,1.5549
3.6408,1.5549
3.6417,1.5586
3.6426,1.5586
3.6435,1.5549
3.6445,1.5512
3.6455,1.5512
3.6464,1.5586
3.6474,1.5512
3.6484,1.5549
3.6493,1.5549
3.6502,1.5475
3.6511,1.5549
3.6523,1.5549
3.6537,1.5549
3.6548,1.5549
3.6557,1.5549
3.6568,1.5586
3.6579,1.5586
3.6590,1.5512
3.6599,1.5549
3.6608,1.5512
3.6617,1.5586
3.6626,1.5549
3.6635,1.5549
3.6644,1.5586
3.6652,1.5549
3.6661,1.5586
3.6671,1.5512
3.6680,1.5512
3.6689,1.5586
3.6698,1.5586
3.6707,1.5549
3.6716,1.5549
3.6724,1.5586
3.6733,1.5549
3.6741,1.5549
3.6749,1.5549
3.6758,1.5512
3.6767,1.5475
3.6776,1.5586
3.6784,1.5586
3.6793,1.5586
3.6801,1.5512
3.6811,1.5549
3.6820,1.5549
3.6829,1.5586
3.6838,1.5512
3.6847,1.5586
3.6856,1.5512
3.6865,1.5549
3.6874,1.5475
3.6883,1.5586
3.6892,1.5586
3.6901,1.5512
3.6910,1.5512
3.6918,1.5586
3.6927,1.5512
3.6936,1.5549
3.6945,1.5549
3.6954,1.5549
3.6963,1.5586
3.6972,1.5549
3.6980,1.5586
3.6989,1.5512
3.6997,1.5512
3.7006,1.5512
3.7015,1.5549
3.7024,1.5549
3.7033,1.5586
3.7042,1.5549
3.7050,1.5549
3.7059,1.5512
3.7068,1.5512
3.7076,1.5549
3.7085,1.5586
3.7094,1.5549
3.7104,1.5549
3.7209,1.5512
3.7218,1.5586
3.7228,1.5549
3.7237,1.5475
3.7247,1.5549
3.7256,1.5549
3.7265,1.5475
3.7275,1.5512
3.7285,1.5475
3.7294,1.5549
3.7304,1.5549
3.7314,1.5549
3.7323,1.5586
3.7333,1.5549
3.7342,1.5549
3.7351,1.5475
3.7360,1.5549
3.7370,1.5512
3.7379,1.5512
3.7389,1.5549
3.7399,1.5549
3.7408,1.5586
3.7417,1.5549
3.7426,1.5586
3.7436,1.5549
3.7445,1.5586
3.7455,1.5512
3.7464,1.5586
3.7474,1.5586
3.7484,1.5475
3.7497,1.5549
3.7506,1.5512
3.7516,1.5549
3.7526,1.5549
3.7535,1.5549
3.7545,1.5549
3.7554,1.5549
3.7564,1.5512
3.7573,1.5549
3.7582,1.5549
3.7591,1.5512
3.7601,1.5549
3.7610,1.5549
3.7620,1.5512
3.7629,1.5512
3.7639,1.5549
3.7648,1.5549
3.7658,1.5549
3.7667,1.5549
3.7676,1.5549
3.7685,1.5549
3.7694,1.5549
3.7703,1.5549
3.7712,1.5549
3.7721,1.5549
3.7730,1.5549
3.7740,1.5549
3.7749,1.5512
3.7758,1.5549
3.7767,1.5549
3.7776,1.5549
3.7785,1.5512
3.7794,1.5549
3.7803,1.5549
3.7812,1.5512
3.7822,1.5549
3.7831,1.5549
3.7841,1.5549
3.7850,1.5549
3.7860,1.5549
3.7869,1.5512
3.7879,1.5549
3.7889,1.5549
3.7898,1.5586
3.7907,1.5475
3.7916,1.5586
3.7926,1.5549
3.7936,1.5512
3.7945,1.5586
3.7954,1.5549
3.7964,1.5549
3.7973,1.5549
3.7983,1.5512
3.7992,1.5586
3.8001,1.5549
3.8011,1.5549
3.8020,1.5549
3.8029,1.5549
3.8038,1.5586
3.8048,1.5549
3.8057,1.5586
3.8066,1.5475
3.8076,1.5549
3.8085,1.5549
3.8094,1.5586
3.8104,1.5586
3.8113,1.5549
3.8122,1.5549
3.8132,1.5475
3.8141,1.5586
3.8150,1.5512
3.8159,1.5586
3.8168,1.5586
3.8176,1.5586
3.8185,1.5549
3.8194,1.5549
3.8203,1.5437
3.8213,1.5512
3.8222,1.5549
3.8232,1.5586
3.8241,1.5549
3.8251,1.5549
3.8261,1.5586
3.8270,1.5586
3.8280,1.5549
3.8289,1.5512
3.8298,1.5586
3.8308,1.5512
3.8317,1.5475
3.8327,1.5549
3.8337,1.5586
3.8346,1.5549
3.8355,1.5549
3.8365,1.5586
3.8374,1.5475
3.8383,1.5549
3.8393,1.5512
3.8402,1.5549
3.8411,1.5512
3.8420,1.5549
3.8429,1.5512
3.8438,1.5549
3.8448,1.5549
3.8457,1.5586
3.8466,1.5549
3.8475,1.5512
3.8484,1.5549
3.8493,1.5549
3.8503,1.5549
3.8512,1.5586
3.8521,1.5549
3.8531,1.5549
3.8540,1.5549
3.8549,1.5549
3.8558,1.5586
3.8567,1.5512
3.8576,1.5549
3.8585,1.5549
3.8595,1.5549
3.8604,1.5549
3.8613,1.5549
3.8622,1.5549
3.8631,1.5549
3.8640,1.5549
3.8649,1.5549
3.8659,1.5512
3.8668,1.5549
3.8677,1.5549
3.8687,1.5586
3.8696,1.5549
3.8705,1.5549
3.8714,1.5512
3.8723,1.5549
3.8733,1.5475
3.8742,1.5549
3.8751,1.5549
3.8760,1.5549
3.8769,1.5549
3.8779,1.5549
3.8788,1.5549
3.8797,1.5549
3.8806,1.5549
3.8816,1.5549
3.8826,1.5549
3.8835,1.5586
3.8844,1.5586
3.8853,1.5512
3.8862,1.5549
3.8872,1.5549
3.8881,1.5586
3.8890,1.5586
3.8900,1.5549
3.8909,1.5475
3.8918,1.5549
3.8927,1.5549
3.8936,1.5549
3.8945,1.5512
3.8954,1.5549
3.8964,1.5586
3.8973,1.5549
3.8983,1.5512
3.8992,1.5549
3.9001,1.5475
3.9010,1.5549
3.9020,1.5512
3.9029,1.5475
3.9039,1.5549
3.9048,1.5549
3.9056,1.5549
3.9065,1.5475
3.9075,1.5549
3.9084,1.5586
3.9093,1.5512
3.9102,1.5549
3.9111,1.5475
3.9120,1.5549
3.9129,1.5549
3.9138,1.5549
3.9147,1.5549
3.9155,1.5512
3.9164,1.5512
3.9173,1.5549
3.9182,1.5586
3.9190,1.5549
3.9199,1.5475
3.9209,1.5512
3.9218,1.5549
3.9227,1.5549
3.9236,1.5549
3.9245,1.5475
3.9254,1.5549
3.9263,1.5586
3.9272,1.5549
3.9281,1.5475
3.9290,1.5549
3.9299,1.5549
3.9308,1.5549
3.9317,1.5549
3.9326,1.5512
3.9334,1.5549
3.9343,1.5549
3.9352,1.5512
3.9361,1.5549
3.9370,1.5512
3.9380,1.5549
3.9389,1.5586
3.9398,1.5549
3.9407,1.5549
3.9417,1.5549
3.9426,1.5512
3.9435,1.5549
3.9444,1.5512
3.9454,1.5512
3.9463,1.5586
3.9472,1.5549
3.9481,1.5549
3.9490,1.5549
3.9498,1.5549
3.9508,1.5512
3.9518,1.5549
3.9527,1.5549
3.9536,1.5586
3.9545,1.5512
3.9554,1.5475
3.9563,1.5549
3.9575,1.5512
3.9585,1.5512
3.9594,1.5512
3.9603,1.5512
3.9613,1.5549
3.9622,1.5512
3.9631,1.5549
3.9640,1.5475
3.9649,1.5586
3.9658,1.5549
3.9667,1.5586
3.9676,1.5512
3.9685,1.5586
3.9694,1.5586
3.9702,1.5549
3.9711,1.5475
3.9722,1.5512
3.9731,1.5512
3.9741,1.5586
3.9750,1.5549
3.9760,1.5512
3.9769,1.5549
3.9778,1.5586
3.9787,1.5512
3.9796,1.5549
3.9805,1.5549
3.9815,1.5549
3.9825,1.5586
3.9834,1.5475
3.9844,1.5512
3.9853,1.5475
3.9862,1.5512
3.9872,1.5549
3.9881,1.5549
3.9890,1.5586
3.9899,1.5549
3.9909,1.5586
3.9918,1.5512
3.9930,1.5475
3.9940,1.5549
3.9949,1.5512
3.9959,1.5512
3.9968,1.5512
3.9977,1.5549
3.9986,1.5549
3.9995,1.5549
4.0004,1.5549
4.0014,1.5549
4.0023,1.5549
4.0032,1.5586
4.0042,1.5549
4.0051,1.5549
4.0060,1.5549
4.0070,1.5512
4.0080,1.5549
4.0090,1.5512
4.0102,1.5586
4.0180,1.5475
4.0188,1.5475
4.0196,1.5512
4.0204,1.5549
4.0212,1.5586
4.0220,1.5549
4.0228,1.5549
4.0236,1.5549
4.0245,1.5549
4.0255,1.5586
4.0264,1.5549
4.0274,1.5549
4.0283,1.5586
4.0293,1.5549
4.0303,1.5549
4.0312,1.5549
4.0320,1.5512
4.0329,1.5549
4.0338,1.5586
4.0346,1.5512
4.0355,1.5475
4.0364,1.5512
4.0373,1.5549
4.0383,1.5586
4.0392,1.5586
4.0401,1.5549
4.0410,1.5549
4.0419,1.5586
4.0428,1.5475
4.0437,1.5549
4.0447,1.5549
4.0456,1.5549
4.0465,1.5512
4.0474,1.5549
4.0483,1.5586
4.0492,1.5475
4.0501,1.5549
4.0510,1.5475
4.0518,1.5586
4.0528,1.5586
4.0537,1.5549
4.0546,1.5549
4.0556,1.5475
4.0564,1.5549
4.0573,1.5512
4.0582,1.5549
4.0590,1.5512
4.0599,1.5549
4.0608,1.5549
4.0617,1.5437
4.0626,1.5586
4.0637,1.5549
4.0648,1.5549
4.0658,1.5549
4.0667,1.5549
4.0676,1.5549
4.0686,1.5549
4.0695,1.5512
4.0705,1.5549
4.0716,1.5549
4.0727,1.5549
4.0737,1.5586
4.0747,1.5549
4.0757,1.5549
4.0768,1.5512
4.0778,1.5549
4.0787,1.5549
4.0797,1.5549
4.0806,1.5549
4.0816,1.5549
4.0825,1.5549
4.0835,1.5549
4.0845,1.5475
4.0854,1.5549
4.0865,1.5512
4.0875,1.5586
4.0890,1.5512
4.0901,1.5549
4.0910,1.5549
4.0922,1.5549
4.0932,1.5549
4.0943,1.5586
4.0952,1.5549
4.0961,1.5512
4.0970,1.5549
4.0980,1.5549
4.0989,1.5549
4.0998,1.5549
4.1008,1.5475
4.1017,1.5549
4.1026,1.5549
4.1035,1.5512
4.1045,1.5586
4.1054,1.5475
4.1063,1.5475
4.1072,1.5512
4.1081,1.5512
4.1090,1.5586
4.1102,1.5549
4.1111,1.5549
4.1121,1.5549
4.1130,1.5475
4.1139,1.5512
4.1148,1.5549
4.1157,1.5549
4.1167,1.5549
4.1176,1.5475
4.1185,1.5512
4.1194,1.5586
4.1204,1.5475
4.1213,1.5549
4.1222,1.5549
4.1231,1.5586
4.1240,1.5586
4.1250,1.5512
4.1259,1.5586
4.1268,1.5549
4.1278,1.5586
4.1287,1.5512
4.1296,1.5549
4.1305,1.5475
4.1315,1.5549
4.1324,1.5549
4.1333,1.5586
4.1342,1.5512
4.1351,1.5549
4.1361,1.5549
4.1370,1.5586
4.1379,1.5586
4.1388,1.5549
4.1397,1.5549
4.1406,1.5549
4.1416,1.5549
4.1425,1.5586
4.1435,1.5549
4.1444,1.5512
4.1453,1.5549
4.1462,1.5549
4.1472,1.5586
4.1481,1.5549
4.1490,1.5586
4.1499,1.5475
4.1509,1.5549
4.1518,1.5512
4.1527,1.5475
4.1536,1.5586
4.1545,1.5549
4.1554,1.5549
4.1564,1.5549
4.1573,1.5549
4.1582,1.5549
4.1591,1.5549
4.1600,1.5549
4.1610,1.5549
4.1619,1.5549
4.1628,1.5475
4.1638,1.5549
4.1647,1.5512
4.1657,1.5549
4.1666,1.5586
4.1675,1.5549
4.1685,1.5586
4.1694,1.5475
4.1704,1.5549
4.1714,1.5512
4.1723,1.5549
4.1732,1.5549
4.1742,1.5512
4.1751,1.5475
4.1760,1.5586
4.1770,1.5549
4.1779,1.5549
4.1788,1.5549
4.1797,1.5475
4.1868,1.5549
4.1878,1.5549
4.1888,1.5512
4.1897,1.5586
4.1911,1.5475
4.1921,1.5549
4.1934,1.5549
4.1947,1.5549
4.1957,1.5512
4.1967,1.5512
4.1976,1.5549
4.1985,1.5512
4.1994,1.5549
4.2004,1.5549
4.2013,1.5549
4.2022,1.5512
4.2031,1.5549
4.2040,1.5549
4.2050,1.5512
4.2059,1.5549
4.2068,1.5549
4.2078,1.5549
4.2087,1.5549
4.2097,1.5512
4.2107,1.5512
4.2117,1.5549
4.2127,1.5549
4.2136,1.5512
4.2146,1.5549
4.2155,1.5549
4.2165,1.5549
4.2174,1.5549
4.2184,1.5549
4.2193,1.5549
4.2203,1.5549
4.2213,1.5586
4.2222,1.5475
4.2231,1.5512
4.2240,1.5549
4.2250,1.5549
4.2259,1.5549
4.2268,1.5549
4.2277,1.5549
4.2287,1.5512
4.2296,1.5549
4.2305,1.5512
4.2315,1.5549
4.2324,1.5549
4.2333,1.5549
4.2343,1.5549
4.2352,1.5549
4.2361,1.5512
4.2370,1.5512
4.2379,1.5475
4.2389,1.5549
4.2398,1.5549
4.2408,1.5549
4.2417,1.5512
4.2426,1.5512
4.2435,1.5549
4.2445,1.5549
4.2454,1.5549
4.2464,1.5549
4.2473,1.5549
4.2482,1.5549
4.2491,1.5475
4.2501,1.5549
4.2510,1.5549
4.2519,1.5512
4.2529,1.5549
4.2538,1.5549
4.2547,1.5549
4.2556,1.5512
4.2565,1.5549
4.2574,1.5512
4.2584,1.5549
4.2593,1.5512
4.2603,1.5549
4.2612,1.5586
4.2621,1.5586
4.2631,1.5549
4.2640,1.5549
4.2649,1.5475
4.2659,1.5512
4.2668,1.5549
4.2677,1.5549
4.2686,1.5549
4.2695,1.5549
4.2705,1.5549
4.2714,1.5512
4.2723,1.5549
4.2733,1.5512
4.2742,1.5549
4.2751,1.5475
4.2761,1.5549
4.2770,1.5512
4.2780,1.5549
4.2790,1.5549
4.2800,1.5549
4.2809,1.5549
4.2818,1.5549
4.2828,1.5549
4.2838,1.5512
4.2847,1.5475
4.2856,1.5586
4.2866,1.5549
4.2875,1.5512
4.2885,1.5549
4.2894,1.5475
4.2903,1.5586
4.2912,1.5549
4.2922,1.5549
4.2931,1.5512
4.2941,1.5549
4.2950,1.5549
4.2960,1.5549
4.2969,1.5586
4.2978,1.5549
4.2987,1.5475
4.2997,1.5549
4.3006,1.5549
4.3016,1.5586
4.3025,1.5475
4.3034,1.5512
4.3044,1.5549
4.3053,1.5549
4.3062,1.5512
4.3071,1.5549
4.3081,1.5549
4.3090,1.5512
4.3100,1.5512
4.3110,1.5549
4.3119,1.5549
4.3129,1.5549
4.3138,1.5586
4.3147,1.5549
4.3157,1.5549
4.3166,1.5512
4.3176,1.5512
4.3185,1.5549
4.3194,1.5512
4.3203,1.5549
4.3213,1.5512
4.3222,1.5549
4.3231,1.5549
4.3240,1.5549
4.3250,1.5549
4.3259,1.5549
4.3268,1.5549
4.3278,1.5549
4.3288,1.5475
4.3297,1.5437
4.3306,1.5586
4.3316,1.5475
4.3326,1.5586
4.3335,1.5475
4.3345,1.5549
4.3355,1.5549
4.3364,1.5475
4.3374,1.5549
4.3383,1.5437
4.3393,1.5512
4.3403,1.5512
4.3412,1.5512
4.3422,1.5549
4.3433,1.5549
4.3442,1.5549
4.3452,1.5475
4.3461,1.5549
4.3471,1.5549
4.3481,1.5549
4.3490,1.5512
4.3499,1.5512
4.3509,1.5549
4.3518,1.5549
4.3528,1.5512
4.3537,1.5549
4.3546,1.5549
4.3556,1.5512
4.3565,1.5549
4.3574,1.5549
4.3584,1.5549
4.3593,1.5549
4.3602,1.5549
4.3612,1.5512
4.3622,1.5512
4.3631,1.5549
4.3640,1.5475
4.3649,1.5549
4.3658,1.5512
4.3667,1.5549
4.3676,1.5475
4.3694,1.5549
4.3703,1.5549
4.3712,1.5475
4.3721,1.5549
4.3729,1.5512
4.3738,1.5549
4.3747,1.5549
4.3756,1.5512
4.3765,1.5549
4.3774,1.5512
4.3784,1.5549
4.3793,1.5512
4.3803,1.5549
4.3830,1.5549
4.3839,1.5475
4.3849,1.5512
4.3858,1.5475
4.3867,1.5549
4.3877,1.5549
4.3902,1.5512
4.3913,1.5549
4.3924,1.5512
4.3934,1.5549
4.3944,1.5549
4.3954,1.5475
4.3963,1.5475
4.3971,1.5549
4.3979,1.5549
4.3987,1.5549
4.3995,1.5549
4.4003,1.5586
4.4012,1.5475
4.4020,1.5549
4.4030,1.5549
4.4039,1.5549
4.4048,1.5549
4.4057,1.5549
4.4066,1.5549
4.4075,1.5549
4.4083,1.5549
4.4092,1.5549
4.4102,1.5549
4.4111,1.5512
4.4119,1.5475
4.4128,1.5549
4.4136,1.5586
4.4145,1.5549
4.4153,1.5586
4.4161,1.5586
4.4170,1.5549
4.4179,1.5549
4.4187,1.5512
4.4195,1.5549
4.4203,1.5549
4.4212,1.5512
4.4220,1.5549
4.4230,1.5549
4.4240,1.5512
4.4250,1.5512
4.4260,1.5512
4.4269,1.5475
4.4278,1.5549
4.4288,1.5512
4.4298,1.5475
4.4307,1.5549
4.4317,1.5549
4.4326,1.5549
4.4335,1.5549
4.4344,1.5549
4.4353,1.5512
4.4362,1.5586
4.4371,1.5549
4.4379,1.5549
4.4388,1.5549
4.4398,1.5549
4.4410,1.5512
4.4422,1.5549
4.4431,1.5475
4.4442,1.5549
4.4453,1.5549
4.4463,1.5437
4.4472,1.5549
4.4482,1.5549
4.4491,1.5549
4.4501,1.5549
4.4510,1.5549
4.4520,1.5549
4.4529,1.5475
4.4539,1.5549
4.4549,1.5549
4.4558,1.5475
4.4567,1.5512
4.4577,1.5549
4.4587,1.5586
4.4596,1.5549
4.4606,1.5512
4.4616,1.5549
4.4626,1.5586
4.4635,1.5549
4.4645,1.5549
4.4654,1.5475
4.4664,1.5512
4.4673,1.5586
4.4683,1.5512
4.4692,1.5549
4.4702,1.5586
4.4763,1.5549
4.4772,1.5549
4.4782,1.5512
4.4792,1.5512
4.4801,1.5549
4.4811,1.5549
4.4821,1.5549
4.4831,1.5512
4.4840,1.5549
4.4850,1.5549
4.4860,1.5512
4.4869,1.5549
4.4879,1.5549
4.4889,1.5549
4.4898,1.5549
4.4908,1.5549
4.4918,1.5512
4.4927,1.5475
4.4937,1.5512
4.4946,1.5549
4.4956,1.5475
4.4966,1.5475
4.4975,1.5475
4.4985,1.5475
4.4995,1.5586
4.5005,1.5512
4.5015,1.5549
4.5025,1.5586
4.5034,1.5549
4.5045,1.5549
4.5055,1.5549
4.5065,1.5475
4.5074,1.5549
4.5085,1.5475
4.5094,1.5549
4.5104,1.5586
4.5115,1.5549
4.5124,1.5549
4.5134,1.5549
4.5144,1.5475
4.5153,1.5586
4.5163,1.5512
4.5173,1.5549
4.5183,1.5549
4.5193,1.5549
4.5203,1.5512
4.5212,1.5512
4.5222,1.5549
4.5232,1.5549
4.5241,1.5549
4.5251,1.5586
4.5261,1.5512
4.5271,1.5512
4.5282,1.5512
4.5293,1.5549
4.5305,1.5512
4.5315,1.5549
4.5326,1.5512
4.5336,1.5549
4.5346,1.5475
4.5356,1.5549
4.5367,1.5512
4.5377,1.5475
4.5387,1.5475
4.5397,1.5586
4.5407,1.5549
4.5417,1.5586
4.5426,1.5475
4.5435,1.5475
4.5445,1.5549
4.5455,1.5549
4.5464,1.5475
4.5472,1.5549
4.5480,1.5549
4.5488,1.5475
4.5496,1.5549
4.5504,1.5475
4.5513,1.5475
4.5521,1.5475
4.5531,1.5549
4.5541,1.5549
4.5550,1.5512
4.5560,1.5549
4.5570,1.5512
4.5579,1.5475
4.5589,1.5475
4.5598,1.5512
4.5608,1.5475
4.5618,1.5512
4.5627,1.5512
4.5637,1.5549
4.5646,1.5549
4.5655,1.5549
4.5665,1.5549
4.5675,1.5549
4.5684,1.5512
4.5693,1.5549
4.5702,1.5512
4.5712,1.5549
4.5722,1.5512
4.5731,1.5549
4.5741,1.5512
4.5750,1.5549
4.5759,1.5549
4.5768,1.5586
4.5777,1.5549
4.5786,1.5549
4.5796,1.5549
4.5805,1.5512
4.5816,1.5437
4.5825,1.5512
4.5833,1.5475
4.5841,1.5549
4.5850,1.5586
4.5859,1.5549
4.5869,1.5549
4.5881,1.5475
4.5891,1.5549
4.5902,1.5549
4.5912,1.5512
4.5921,1.5512
4.5931,1.5549
4.5940,1.5549
4.5949,1.5549
4.5960,1.5586
4.5971,1.5512
4.5981,1.5549
4.5992,1.5549
4.6002,1.5549
4.6011,1.5549
4.6020,1.5512
4.6030,1.5475
4.6040,1.5549
4.6049,1.5549
4.6059,1.5549
4.6067,1.5512
4.6076,1.5512
4.6086,1.5549
4.6095,1.5549
4.6105,1.5512
4.6115,1.5475
4.6125,1.5549
4.6133,1.5512
4.6142,1.5549
4.6152,1.5512
4.6161,1.5549
4.6170,1.5512
4.6179,1.5586
4.6188,1.5475
4.6197,1.5549
4.6206,1.5549
4.6218,1.5549
4.6230,1.5549
4.6240,1.5549
4.6296,1.5549
4.6306,1.5549
4.6317,1.5512
4.6326,1.5549
4.6336,1.5549
4.6345,1.5549
4.6354,1.5549
4.6364,1.5512
4.6373,1.5549
4.6383,1.5475
4.6392,1.5549
4.6402,1.5549
4.6411,1.5549
4.6420,1.5512
4.6430,1.5475
4.6440,1.5512
4.6450,1.5549
4.6459,1.5549
4.6468,1.5512
4.6478,1.5549
4.6488,1.5549
4.6499,1.5512
4.6509,1.5549
4.6518,1.5549
4.6528,1.5549
4.6538,1.5549
4.6548,1.5549
4.6558,1.5549
4.6568,1.5475
4.6577,1.5549
4.6587,1.5512
4.6598,1.5549
4.6610,1.5475
4.6621,1.5549
4.6631,1.5549
4.6642,1.5549
4.6652,1.5549
4.6661,1.5549
4.6671,1.5549
4.6680,1.5549
4.6688,1.5549
4.6696,1.5512
4.6704,1.5549
4.6712,1.5549
4.6720,1.5549
4.6729,1.5475
4.6738,1.5549
4.6748,1.5549
4.6757,1.5475
4.6766,1.5512
4.6775,1.5549
4.6785,1.5512
4.6794,1.5549
4.6803,1.5512
4.6813,1.5549
4.6823,1.5549
4.6832,1.5549
4.6842,1.5549
4.6851,1.5475
4.6860,1.5512
4.6870,1.5549
4.6879,1.5549
4.6889,1.5586
4.6899,1.5549
4.6908,1.5586
4.6918,1.5512
4.6927,1.5512
4.6936,1.5512
4.6946,1.5549
4.6956,1.5549
4.6966,1.5549
4.6975,1.5549
4.6985,1.5475
4.6995,1.5549
4.7004,1.5549
4.7015,1.5586
4.7024,1.5549
4.7033,1.5512
4.7043,1.5549
4.7053,1.5512
4.7063,1.5512
4.7075,1.5586
4.7087,1.5549
4.7097,1.5549
4.7106,1.5475
4.7116,1.5549
4.7126,1.5549
4.7137,1.5549
4.7148,1.5549
4.7157,1.5475
4.7166,1.5512
4.7175,1.5549
4.7186,1.5512
4.7196,1.5549
4.7208,1.5549
4.7221,1.5549
4.7233,1.5512
4.7244,1.5549
4.7254,1.5549
4.7264,1.5512
4.7274,1.5475
4.7284,1.5549
4.7294,1.5549
4.7304,1.5512
4.7315,1.5512
4.7324,1.5475
4.7334,1.5586
4.7344,1.5475
4.7354,1.5512
4.7363,1.5549
4.7373,1.5549
4.7383,1.5512
4.7392,1.5549
4.7402,1.5549
4.7412,1.5512
4.7422,1.5549
4.7431,1.5549
4.7442,1.5549
4.7451,1.5475
4.7462,1.5549
4.7471,1.5512
4.7481,1.5549
4.7491,1.5549
4.7501,1.5512
4.7511,1.5549
4.7520,1.5549
4.7530,1.5512
4.7539,1.5512
4.7549,1.5512
4.7559,1.5512
4.7568,1.5512
4.7578,1.5512
4.7587,1.5549
4.7597,1.5512
4.7607,1.5549
4.7617,1.5549
4.7627,1.5549
4.7637,1.5512
4.7647,1.5475
4.7658,1.5549
4.7669,1.5437
4.7680,1.5549
4.7690,1.5512
4.7699,1.5549
4.7709,1.5549
4.7718,1.5512
4.7729,1.5549
4.7739,1.5549
4.7788,1.5549
4.7797,1.5512
4.7806,1.5475
4.7816,1.5586
4.7825,1.5549
4.7834,1.5512
4.7843,1.5512
4.7852,1.5475
4.7862,1.5549
4.7871,1.5549
4.7881,1.5549
4.7890,1.5512
4.7899,1.5549
4.7909,1.5549
4.7919,1.5549
4.7928,1.5549
4.7938,1.5475
4.7948,1.5549
4.7957,1.5512
4.7968,1.5475
4.7977,1.5549
4.7987,1.5549
4.7997,1.5549
4.8006,1.5586
4.8016,1.5549
4.8026,1.5549
4.8035,1.5549
4.8044,1.5549
4.8054,1.5512
4.8063,1.5586
4.8073,1.5586
4.8084,1.5549
4.8095,1.5549
4.8106,1.5512
4.8116,1.5549
4.8126,1.5549
4.8136,1.5512
4.8146,1.5549
4.8157,1.5512
4.8168,1.5512
4.8179,1.5586
4.8189,1.5437
4.8198,1.5549
4.8208,1.5512
4.8218,1.5549
4.8230,1.5549
4.8240,1.5512
