Время[с],Напряжение[В]
2.1598,0.4713
2.1607,0.4750
2.1615,0.4713
2.1624,0.4750
2.1632,0.4676
2.1640,0.4713
2.1647,0.4713
2.1654,0.4713
2.1661,0.4750
2.1668,0.4713
2.1676,0.4750
2.1683,0.4676
2.1690,0.4676
2.1698,0.4713
2.1705,0.4713
2.1713,0.4713
2.1721,0.4676
2.1729,0.4713
2.1736,0.4713
2.1745,0.4713
2.1752,0.4676
2.1760,0.4713
2.1768,0.4713
2.1776,0.4713
2.1784,0.4676
2.1793,0.4713
2.1801,0.4713
2.1809,0.4676
2.1816,0.4713
2.1824,0.4676
2.1832,0.4713
2.1840,0.4713
2.1849,0.4676
2.1857,0.4676
2.1864,0.4713
2.1872,0.4713
2.1880,0.4713
2.1888,0.4713
2.1896,0.4750
2.1904,0.4713
2.1911,0.4713
2.1919,0.4713
2.1927,0.4713
2.1935,0.4713
2.1942,0.4713
2.1950,0.4713
2.1958,0.4676
2.1966,0.4713
2.1973,0.4713
2.1981,0.4713
2.1989,0.4713
2.1997,0.4713
2.2005,0.4713
2.2012,0.4713
2.2020,0.4713
2.2028,0.4713
2.2035,0.4713
2.2043,0.4676
2.2051,0.4713
2.2059,0.4750
2.2066,0.4713
2.2075,0.4750
2.2083,0.4713
2.2093,0.4676
2.2101,0.4713
2.2110,0.4713
2.2118,0.4676
2.2127,0.4713
2.2137,0.4713
2.2147,0.4713
2.2156,0.4750
2.2164,0.4713
2.2172,0.4676
2.2180,0.4713
2.2188,0.4713
2.2197,0.4713
2.2208,0.4713
2.2218,0.4713
2.2227,0.4713
2.2236,0.4676
2.2246,0.4713
2.2255,0.4713
2.2264,0.4713
2.2272,0.4713
2.2281,0.4676
2.2290,0.4713
2.2298,0.4676
2.2306,0.4713
2.2314,0.4676
2.2322,0.4713
2.2331,0.4750
2.2339,0.4713
2.2347,0.4750
2.2356,0.4676
2.2364,0.4713
2.2372,0.4713
2.2380,0.4676
2.2388,0.4713
2.2396,0.4676
2.2404,0.4676
2.2412,0.4713
2.2420,0.4713
2.2428,0.4713
2.2436,0.4713
2.2444,0.4713
2.2452,0.4713
2.2461,0.4713
2.2469,0.4713
2.2478,0.4676
2.2486,0.4713
2.2494,0.4713
2.2502,0.4713
2.2510,0.4713
2.2518,0.4676
2.2526,0.4713
2.2534,0.4713
2.2542,0.4713
2.2550,0.4676
2.2558,0.4713
2.2567,0.4713
2.2575,0.4713
2.2583,0.4713
2.2591,0.4713
2.2599,0.4713
2.2607,0.4676
2.2615,0.4676
2.2624,0.4713
2.2632,0.4713
2.2640,0.4713
2.2649,0.4713
2.2657,0.4713
2.2665,0.4676
2.2674,0.4676
2.2682,0.4750
2.2690,0.4713
2.2698,0.4713
2.2706,0.4713
2.2714,0.4750
2.2722,0.4676
2.2731,0.4713
2.2739,0.4713
2.2747,0.4713
2.2755,0.4713
2.2763,0.4676
2.2772,0.4713
2.2780,0.4713
2.2788,0.4713
2.2796,0.4713
2.2805,0.4676
2.2813,0.4713
2.2821,0.4713
2.2830,0.4713
2.2838,0.4676
2.2846,0.4713
2.2854,0.4750
2.2862,0.4713
2.2870,0.4713
2.2878,0.4713
2.2886,0.4713
2.2894,0.4750
2.2902,0.4713
2.2910,0.4713
2.2919,0.4713
2.2927,0.4713
2.2935,0.4713
2.2943,0.4750
2.2952,0.4676
2.2960,0.4713
2.2968,0.4750
2.2976,0.4676
2.2984,0.4713
2.2992,0.4713
2.3000,0.4713
2.3008,0.4713
2.3017,0.4750
2.3026,0.4713
2.3034,0.4713
2.3042,0.4676
2.3050,0.4713
2.3059,0.4750
2.3067,0.4713
2.3075,0.4713
2.3083,0.4713
2.3091,0.4713
2.3099,0.4676
2.3107,0.4713
2.3116,0.4713
2.3125,0.4713
2.3133,0.4676
2.3141,0.4713
2.3149,0.4713
2.3158,0.4713
2.3167,0.4713
2.3175,0.4713
2.3182,0.4713
2.3191,0.4676
2.3199,0.4713
2.3207,0.4713
2.3215,0.4713
2.3224,0.4676
2.3233,0.4713
2.3243,0.4676
2.3254,0.4713
2.3262,0.4713
2.3270,0.4713
2.3278,0.4713
2.3287,0.4750
2.3296,0.4713
2.3304,0.4713
2.3312,0.4713
2.3320,0.4713
2.3329,0.4676
2.3340,0.4676
2.3350,0.4713
2.3361,0.4676
2.3371,0.4713
2.3379,0.4750
2.3387,0.4713
2.3396,0.4713
2.3405,0.4713
2.3413,0.4713
2.3421,0.4713
2.3429,0.4713
2.3437,0.4750
2.3445,0.4713
2.3453,0.4713
2.3461,0.4676
2.3469,0.4713
2.3477,0.4713
2.3485,0.4713
2.3493,0.4676
2.3501,0.4750
2.3510,0.4713
2.3518,0.4676
2.3526,0.4713
2.3534,0.4713
2.3542,0.4676
2.3551,0.4713
2.3559,0.4676
2.3568,0.4713
2.3576,0.4676
2.3585,0.4713
2.3593,0.4713
2.3602,0.4713
2.3611,0.4713
2.3619,0.4713
2.3627,0.4713
2.3635,0.4750
2.3644,0.4713
2.3653,0.4713
2.3661,0.4713
2.3669,0.4713
2.3678,0.4713
2.3686,0.4713
2.3694,0.4713
2.3703,0.4676
2.3711,0.4713
2.3719,0.4676
2.3727,0.4676
2.3735,0.4713
2.3744,0.4713
2.3752,0.4713
2.3760,0.4713
2.3768,0.4676
2.3776,0.4713
2.3784,0.4713
2.3793,0.4713
2.3802,0.4750
2.3810,0.4713
2.3819,0.4713
2.3827,0.4713
2.3836,0.4713
2.3844,0.4713
2.3852,0.4676
2.3861,0.4713
2.3870,0.4676
2.3878,0.4713
2.3887,0.4713
2.3895,0.4713
2.3905,0.4713
2.3914,0.4713
2.3922,0.4750
2.3931,0.4713
2.3939,0.4713
2.3948,0.4713
2.3956,0.4713
2.3964,0.4676
2.3973,0.4713
2.3981,0.4750
2.3990,0.4713
2.3998,0.4713
2.4006,0.4713
2.4014,0.4750
2.4023,0.4713
2.4031,0.4750
2.4039,0.4713
2.4047,0.4713
2.4056,0.4676
2.4064,0.4713
2.4072,0.4676
2.4080,0.4713
2.4088,0.4676
2.4097,0.4713
2.4105,0.4676
2.4113,0.4713
2.4122,0.4676
2.4130,0.4713
2.4138,0.4713
2.4147,0.4713
2.4155,0.4676
2.4163,0.4713
2.4171,0.4713
2.4179,0.4676
2.4188,0.4676
2.4196,0.4713
2.4204,0.4713
2.4213,0.4713
2.4221,0.4713
2.4230,0.4713
2.4240,0.4713
2.4250,0.4713
2.4260,0.4676
2.4269,0.4713
2.4277,0.4713
2.4285,0.4676
2.4294,0.4713
2.4301,0.4713
2.4308,0.4676
2.4315,0.4713
2.4323,0.4676
2.4330,0.4750
2.4337,0.4713
2.4344,0.4713
2.4351,0.4713
2.4359,0.4713
2.4366,0.4676
2.4373,0.4713
2.4380,0.4750
2.4387,0.4676
2.4394,0.4713
2.4402,0.4676
2.4409,0.4713
2.4417,0.4713
2.4425,0.4750
2.4433,0.4713
2.4441,0.4713
2.4449,0.4676
2.4456,0.4713
2.4464,0.4713
2.4471,0.4713
2.4478,0.4713
2.4486,0.4713
2.4494,0.4713
2.4501,0.4676
2.4509,0.4713
2.4517,0.4713
2.4525,0.4713
2.4533,0.4713
2.4541,0.4713
2.4549,0.4713
2.4556,0.4713
2.4563,0.4713
2.4571,0.4676
2.4579,0.4713
2.4586,0.4713
2.4594,0.4676
2.4602,0.4713
2.4610,0.4713
2.4618,0.4713
2.4625,0.4713
2.4632,0.4713
2.4640,0.4750
2.4648,0.4676
2.4657,0.4713
2.4666,0.4713
2.4674,0.4750
2.4683,0.4713
2.4691,0.4713
2.4701,0.4676
2.4712,0.4713
2.4721,0.4713
2.4730,0.4713
2.4738,0.4713
2.4746,0.4713
2.4756,0.4713
2.4767,0.4713
2.4779,0.4713
2.4788,0.4639
2.4796,0.4713
2.4807,0.4676
2.4818,0.4750
2.4828,0.4713
2.4836,0.4676
2.4845,0.4676
2.4854,0.4713
2.4862,0.4676
2.4871,0.4713
2.4879,0.4713
2.4888,0.4713
2.4897,0.4713
2.4905,0.4713
2.4914,0.4713
2.4922,0.4676
2.4931,0.4713
2.4939,0.4750
2.4948,0.4713
2.4957,0.4713
2.4965,0.4676
2.4975,0.4713
2.4983,0.4713
2.4992,0.4750
2.5001,0.4713
2.5009,0.4713
2.5018,0.4713
2.5026,0.4713
2.5035,0.4676
2.5043,0.4713
2.5052,0.4713
2.5060,0.4713
2.5069,0.4713
2.5078,0.4676
2.5086,0.4713
2.5095,0.4750
2.5103,0.4713
2.5112,0.4713
2.5121,0.4713
2.5129,0.4676
2.5138,0.4713
2.5146,0.4713
2.5154,0.4750
2.5162,0.4676
2.5170,0.4713
2.5178,0.4713
2.5187,0.4713
2.5195,0.4713
2.5204,0.4713
2.5212,0.4676
2.5220,0.4713
2.5229,0.4676
2.5237,0.4713
2.5246,0.4713
2.5254,0.4713
2.5262,0.4713
2.5271,0.4713
2.5279,0.4676
2.5287,0.4713
2.5296,0.4676
2.5304,0.4713
2.5313,0.4750
2.5323,0.4713
2.5331,0.4676
2.5340,0.4713
2.5349,0.4676
2.5358,0.4676
2.5366,0.4713
2.5375,0.4750
2.5383,0.4713
2.5391,0.4676
2.5400,0.4676
2.5409,0.4676
2.5417,0.4713
2.5426,0.4676
2.5434,0.4676
2.5443,0.4713
2.5451,0.4676
2.5460,0.4676
2.5468,0.4713
2.5477,0.4713
2.5485,0.4713
2.5494,0.4713
2.5502,0.4676
2.5511,0.4713
2.5520,0.4713
2.5529,0.4713
2.5537,0.4713
2.5545,0.4676
2.5554,0.4713
2.5563,0.4713
2.5571,0.4713
2.5580,0.4713
2.5588,0.4676
2.5597,0.4750
2.5605,0.4713
2.5614,0.4676
2.5623,0.4676
2.5632,0.4676
2.5640,0.4750
2.5649,0.4676
2.5657,0.4676
2.5666,0.4713
2.5675,0.4713
2.5684,0.4713
2.5692,0.4713
2.5701,0.4713
2.5709,0.4713
2.5719,0.4676
2.5729,0.4713
2.5740,0.4713
2.5750,0.4713
2.5759,0.4713
2.5768,0.4676
2.5777,0.4713
2.5785,0.4713
2.5795,0.4676
2.5804,0.4713
2.5814,0.4676
2.5822,0.4713
2.5829,0.4676
2.5836,0.4713
2.5843,0.4676
2.5850,0.4713
2.5857,0.4713
2.5865,0.4676
2.5872,0.4676
2.5879,0.4676
2.5887,0.4676
2.5894,0.4676
2.5903,0.4713
2.5910,0.4676
2.5927,0.4713
2.5943,0.4713
2.5956,0.4713
2.5965,0.4676
2.5977,0.4713
2.5986,0.4713
2.5994,0.4750
2.6002,0.4713
2.6011,0.4676
2.6019,0.4713
2.6028,0.4713
2.6036,0.4713
2.6044,0.4750
2.6052,0.4676
2.6060,0.4750
2.6068,0.4713
2.6076,0.4676
2.6084,0.4676
2.6093,0.4713
2.6101,0.4676
2.6109,0.4676
2.6117,0.4713
2.6126,0.4676
2.6134,0.4713
2.6142,0.4713
2.6150,0.4713
2.6158,0.4713
2.6166,0.4713
2.6175,0.4676
2.6183,0.4750
2.6191,0.4676
2.6199,0.4750
2.6207,0.4713
2.6216,0.4713
2.6225,0.4676
2.6233,0.4713
2.6241,0.4676
2.6249,0.4713
2.6259,0.4750
2.6269,0.4676
2.6278,0.4676
2.6286,0.4713
2.6296,0.4676
2.6304,0.4676
2.6313,0.4713
2.6323,0.4713
2.6334,0.4713
2.6343,0.4713
2.6352,0.4713
2.6360,0.4713
2.6368,0.4676
2.6378,0.4713
2.6387,0.4713
2.6398,0.4676
2.6409,0.4676
2.6418,0.4713
2.6427,0.4676
2.6438,0.4713
2.6448,0.4713
2.6457,0.4713
2.6466,0.4713
2.6474,0.4713
2.6483,0.4750
2.6491,0.4676
2.6500,0.4713
2.6508,0.4713
2.6517,0.4713
2.6526,0.4713
2.6534,0.4713
2.6543,0.4676
2.6551,0.4676
2.6560,0.4676
2.6568,0.4713
2.6577,0.4676
2.6585,0.4713
2.6593,0.4713
2.6602,0.4676
2.6611,0.4676
2.6619,0.4713
2.6628,0.4676
2.6637,0.4676
2.6646,0.4676
2.6655,0.4676
2.6663,0.4676
2.6671,0.4750
2.6680,0.4713
2.6688,0.4676
2.6697,0.4713
2.6705,0.4676
2.6714,0.4676
2.6723,0.4676
2.6731,0.4676
2.6740,0.4676
2.6748,0.4676
2.6757,0.4676
2.6765,0.4713
2.6774,0.4676
2.6783,0.4713
2.6792,0.4713
2.6800,0.4676
2.6809,0.4676
2.6817,0.4676
2.6826,0.4750
2.6835,0.4713
2.6843,0.4676
2.6852,0.4713
2.6860,0.4713
2.6869,0.4676
2.6877,0.4676
2.6886,0.4713
2.6894,0.4713
2.6902,0.4713
2.6911,0.4676
2.6919,0.4713
2.6928,0.4676
2.6937,0.4676
2.6945,0.4713
2.6954,0.4676
2.6963,0.4713
2.6971,0.4676
2.6981,0.4713
2.6989,0.4713
2.6998,0.4713
2.7006,0.4676
2.7015,0.4713
2.7024,0.4713
2.7033,0.4713
2.7042,0.4676
2.7050,0.4713
2.7059,0.4713
2.7068,0.4713
2.7077,0.4713
2.7086,0.4713
2.7095,0.4676
2.7103,0.4639
2.7112,0.4676
2.7121,0.4713
2.7129,0.4713
2.7138,0.4676
2.7147,0.4750
2.7155,0.4713
2.7164,0.4713
2.7172,0.4713
2.7181,0.4639
2.7189,0.4676
2.7198,0.4676
2.7207,0.4676
2.7215,0.4713
2.7226,0.4713
2.7235,0.4676
2.7246,0.4676
2.7254,0.4713
2.7265,0.4713
2.7275,0.4713
2.7285,0.4713
2.7294,0.4713
2.7303,0.4639
2.7312,0.4676
2.7321,0.4713
2.7330,0.4713
2.7339,0.4676
2.7347,0.4713
2.7356,0.4713
2.7365,0.4676
2.7373,0.4713
2.7416,0.4713
2.7426,0.4676
2.7434,0.4713
2.7441,0.4713
2.7450,0.4676
2.7458,0.4676
2.7466,0.4713
2.7475,0.4676
2.7483,0.4676
2.7492,0.4676
2.7500,0.4676
2.7508,0.4676
2.7517,0.4713
2.7525,0.4676
2.7533,0.4713
2.7542,0.4676
2.7551,0.4713
2.7559,0.4713
2.7567,0.4639
2.7575,0.4713
2.7584,0.4713
2.7592,0.4713
2.7601,0.4676
2.7609,0.4713
2.7618,0.4713
2.7626,0.4676
2.7634,0.4750
2.7642,0.4676
2.7649,0.4713
2.7657,0.4713
2.7665,0.4713
2.7674,0.4676
2.7682,0.4676
2.7691,0.4713
2.7699,0.4676
2.7708,0.4713
2.7716,0.4713
2.7724,0.4676
2.7732,0.4676
2.7740,0.4713
2.7747,0.4713
2.7755,0.4713
2.7763,0.4676
2.7771,0.4713
2.7779,0.4713
2.7788,0.4676
2.7796,0.4676
2.7804,0.4676
2.7813,0.4713
2.7821,0.4676
2.7829,0.4676
2.7838,0.4676
2.7846,0.4713
2.7854,0.4713
2.7864,0.4713
2.7873,0.4713
2.7883,0.4713
2.7892,0.4676
2.7901,0.4713
2.7911,0.4676
2.7920,0.4713
2.7930,0.4713
2.7940,0.4713
2.7950,0.4676
2.7961,0.4750
2.7969,0.4713
2.7977,0.4639
2.7986,0.4676
2.7994,0.4713
2.8004,0.4676
2.8014,0.4639
2.8023,0.4676
2.8032,0.4713
2.8041,0.4676
2.8050,0.4713
2.8061,0.4676
2.8074,0.4676
2.8084,0.4713
2.8092,0.4713
2.8103,0.4713
2.8114,0.4676
2.8124,0.4676
2.8133,0.4676
2.8142,0.4676
2.8150,0.4713
2.8159,0.4713
2.8168,0.4676
2.8177,0.4676
2.8185,0.4713
2.8194,0.4676
2.8203,0.4676
2.8211,0.4676
2.8220,0.4676
2.8229,0.4713
2.8237,0.4676
2.8246,0.4713
2.8254,0.4750
2.8263,0.4676
2.8272,0.4676
2.8281,0.4713
2.8289,0.4676
2.8298,0.4750
2.8307,0.4713
2.8316,0.4713
2.8325,0.4676
2.8334,0.4676
2.8343,0.4750
2.8351,0.4676
2.8360,0.4713
2.8368,0.4713
2.8377,0.4676
2.8386,0.4676
2.8394,0.4713
2.8403,0.4676
2.8412,0.4713
2.8420,0.4676
2.8429,0.4713
2.8438,0.4676
2.8447,0.4713
2.8475,0.4676
2.8486,0.4713
2.8495,0.4713
2.8509,0.4713
2.8549,0.4713
2.8558,0.4713
2.8566,0.4676
2.8575,0.4713
2.8583,0.4713
2.8592,0.4713
2.8601,0.4676
2.8609,0.4676
2.8620,0.4713
2.8629,0.4676
2.8638,0.4676
2.8646,0.4676
2.8655,0.4713
2.8664,0.4676
2.8673,0.4750
2.8681,0.4713
2.8690,0.4713
2.8699,0.4676
2.8708,0.4676
2.8716,0.4676
2.8725,0.4676
2.8734,0.4676
2.8742,0.4713
2.8751,0.4676
2.8759,0.4713
2.8768,0.4676
2.8777,0.4713
2.8785,0.4713
2.8795,0.4676
2.8804,0.4713
2.8813,0.4676
2.8822,0.4676
2.8830,0.4676
2.8839,0.4713
2.8847,0.4713
2.8856,0.4676
2.8865,0.4676
2.8873,0.4676
2.8882,0.4676
2.8891,0.4713
2.8900,0.4676
2.8908,0.4713
2.8918,0.4713
2.8929,0.4676
2.8938,0.4713
2.8948,0.4713
2.8957,0.4676
2.8967,0.4676
2.8976,0.4676
2.8986,0.4676
2.8995,0.4676
2.9004,0.4713
2.9013,0.4713
2.9022,0.4676
2.9031,0.4676
2.9071,0.4639
2.9079,0.4676
2.9086,0.4713
2.9094,0.4713
2.9103,0.4713
2.9111,0.4676
2.9120,0.4676
2.9128,0.4639
2.9136,0.4676
2.9145,0.4676
2.9153,0.4676
2.9162,0.4713
2.9170,0.4713
2.9178,0.4676
2.9186,0.4713
2.9194,0.4676
2.9203,0.4676
2.9210,0.4713
2.9219,0.4639
2.9227,0.4713
2.9235,0.4676
2.9243,0.4713
2.9252,0.4676
2.9260,0.4713
2.9269,0.4713
2.9278,0.4676
2.9286,0.4676
2.9294,0.4676
2.9302,0.4676
2.9311,0.4713
2.9319,0.4676
2.9328,0.4676
2.9336,0.4676
2.9345,0.4676
2.9355,0.4713
2.9364,0.4713
2.9374,0.4713
2.9383,0.4713
2.9393,0.4676
2.9402,0.4676
2.9411,0.4676
2.9421,0.4676
2.9432,0.4713
2.9441,0.4713
2.9450,0.4676
2.9458,0.4676
2.9467,0.4639
2.9477,0.4676
2.9488,0.4676
2.9501,0.4676
2.9512,0.4676
2.9523,0.4639
2.9533,0.4713
2.9541,0.4676
2.9550,0.4676
2.9559,0.4713
2.9568,0.4676
2.9576,0.4713
2.9586,0.4676
2.9594,0.4713
2.9603,0.4713
2.9611,0.4676
2.9620,0.4676
2.9629,0.4676
2.9638,0.4713
2.9647,0.4713
2.9655,0.4713
2.9664,0.4713
2.9672,0.4713
2.9681,0.4676
2.9689,0.4676
2.9698,0.4713
2.9707,0.4676
2.9716,0.4713
2.9725,0.4676
2.9733,0.4713
2.9742,0.4713
2.9751,0.4676
2.9760,0.4713
2.9769,0.4676
2.9778,0.4713
2.9786,0.4676
2.9795,0.4676
2.9803,0.4713
2.9812,0.4713
2.9820,0.4713
2.9829,0.4676
2.9838,0.4676
2.9846,0.4713
2.9855,0.4676
2.9864,0.4676
2.9873,0.4676
2.9882,0.4676
2.9891,0.4676
2.9899,0.4676
2.9908,0.4713
2.9917,0.4713
2.9925,0.4676
2.9934,0.4676
2.9943,0.4713
2.9952,0.4676
2.9960,0.4713
2.9969,0.4676
2.9977,0.4713
2.9986,0.4713
2.9995,0.4676
3.0003,0.4676
3.0012,0.4713
3.0021,0.4676
3.0030,0.4713
3.0038,0.4713
3.0047,0.4639
3.0056,0.4676
3.0064,0.4713
3.0073,0.4676
3.0082,0.4713
3.0090,0.4713
3.0099,0.4676
3.0108,0.4676
3.0116,0.4676
3.0125,0.4676
3.0134,0.4676
3.0142,0.4713
3.0151,0.4713
3.0160,0.4676
3.0169,0.4676
3.0178,0.4713
3.0186,0.4713
3.0195,0.4750
3.0204,0.4676
3.0213,0.4713
3.0221,0.4676
3.0230,0.4676
3.0239,0.4639
3.0248,0.4713
3.0256,0.4713
3.0265,0.4713
3.0274,0.4676
3.0283,0.4676
3.0292,0.4750
3.0300,0.4713
3.0309,0.4676
3.0318,0.4713
3.0326,0.4713
3.0335,0.4676
3.0344,0.4713
3.0353,0.4713
3.0361,0.4676
3.0370,0.4713
3.0379,0.4713
3.0387,0.4676
3.0396,0.4713
3.0406,0.4713
3.0414,0.4676
3.0424,0.4713
3.0432,0.4676
3.0442,0.4713
3.0451,0.4676
3.0460,0.4713
3.0469,0.4676
3.0478,0.4676
3.0487,0.4676
3.0496,0.4676
3.0505,0.4676
3.0513,0.4676
3.0521,0.4713
3.0529,0.4713
3.0537,0.4676
3.0545,0.4713
3.0553,0.4713
3.0560,0.4676
3.0568,0.4713
3.0576,0.4713
3.0584,0.4676
3.0593,0.4713
3.0602,0.4713
3.0610,0.4713
3.0618,0.4676
3.0626,0.4676
3.0634,0.4676
3.0642,0.4713
3.0651,0.4713
3.0660,0.4676
3.0669,0.4676
3.0677,0.4676
3.0685,0.4713
3.0693,0.4676
3.0702,0.4713
3.0710,0.4713
3.0719,0.4676
3.0727,0.4750
3.0735,0.4676
3.0743,0.4713
3.0752,0.4713
3.0760,0.4713
3.0768,0.4676
3.0776,0.4676
3.0785,0.4713
3.0793,0.4713
3.0801,0.4713
3.0810,0.4676
3.0818,0.4676
3.0826,0.4676
3.0836,0.4713
3.0846,0.4713
3.0855,0.4676
3.0865,0.4676
3.0874,0.4676
3.0883,0.4676
3.0892,0.4713
3.0903,0.4676
3.0914,0.4639
3.0924,0.4713
3.0932,0.4676
3.0941,0.4713
3.0951,0.4676
3.0960,0.4676
3.0971,0.4676
3.0982,0.4639
3.0991,0.4676
3.1001,0.4676
3.1012,0.4676
3.1022,0.4713
3.1031,0.4713
3.1039,0.4676
3.1049,0.4676
3.1057,0.4676
3.1066,0.4676
3.1074,0.4676
3.1083,0.4713
3.1091,0.4676
3.1100,0.4713
3.1109,0.4713
3.1118,0.4676
3.1126,0.4676
3.1135,0.4676
3.1143,0.4713
3.1152,0.4713
3.1161,0.4676
3.1169,0.4713
3.1178,0.4713
3.1186,0.4676
3.1195,0.4676
3.1204,0.4676
3.1213,0.4676
3.1221,0.4676
3.1230,0.4676
3.1238,0.4713
3.1247,0.4676
3.1255,0.4713
3.1264,0.4676
3.1273,0.4676
3.1281,0.4713
3.1290,0.4676
3.1299,0.4676
3.1307,0.4676
3.1316,0.4676
3.1325,0.4676
3.1334,0.4713
3.1343,0.4676
3.1351,0.4639
3.1360,0.4676
3.1368,0.4676
3.1377,0.4713
3.1385,0.4676
3.1394,0.4676
3.1402,0.4676
3.1411,0.4713
3.1420,0.4676
3.1429,0.4713
3.1437,0.4676
3.1446,0.4713
3.1455,0.4639
3.1464,0.4676
3.1472,0.4676
3.1481,0.4676
3.1490,0.4676
3.1498,0.4676
3.1507,0.4676
3.1515,0.4713
3.1525,0.4713
3.1533,0.4676
3.1542,0.4676
3.1551,0.4639
3.1559,0.4713
3.1567,0.4713
3.1576,0.4676
3.1584,0.4676
3.1593,0.4676
3.1718,0.4713
3.1728,0.4713
3.1737,0.4676
3.1746,0.4676
3.1756,0.4676
3.1765,0.4676
3.1775,0.4676
3.1785,0.4713
3.1794,0.4750
3.1804,0.4713
3.1813,0.4676
3.1823,0.4713
3.1833,0.4676
3.1842,0.4713
3.1851,0.4676
3.1861,0.4713
3.1869,0.4676
3.1879,0.4676
3.1887,0.4713
3.1896,0.4676
3.1905,0.4713
3.1914,0.4713
3.1923,0.4676
3.1932,0.4713
3.1941,0.4676
3.1950,0.4639
3.1959,0.4676
3.1967,0.4676
3.1976,0.4713
3.1986,0.4676
3.1996,0.4676
3.2005,0.4676
3.2014,0.4713
3.2023,0.4750
3.2033,0.4676
3.2042,0.4676
3.2052,0.4639
3.2062,0.4713
3.2071,0.4713
3.2080,0.4676
3.2089,0.4676
3.2098,0.4676
3.2107,0.4676
3.2116,0.4713
3.2125,0.4676
3.2135,0.4676
3.2144,0.4676
3.2153,0.4676
3.2162,0.4713
3.2171,0.4713
3.2180,0.4713
3.2189,0.4676
3.2198,0.4676
3.2207,0.4713
3.2216,0.4713
3.2226,0.4676
3.2235,0.4713
3.2244,0.4676
3.2253,0.4676
3.2263,0.4676
3.2272,0.4676
3.2281,0.4750
3.2290,0.4676
3.2299,0.4676
3.2308,0.4713
3.2318,0.4676
3.2327,0.4676
3.2336,0.4676
3.2345,0.4676
3.2353,0.4676
3.2363,0.4713
3.2372,0.4713
3.2381,0.4676
3.2390,0.4676
3.2399,0.4676
3.2408,0.4676
3.2418,0.4713
3.2427,0.4713
3.2436,0.4676
3.2445,0.4676
3.2454,0.4676
3.2463,0.4713
3.2472,0.4676
3.2481,0.4713
3.2490,0.4676
3.2499,0.4676
3.2509,0.4713
3.2518,0.4676
3.2527,0.4639
3.2536,0.4713
3.2545,0.4713
3.2554,0.4713
3.2562,0.4713
3.2571,0.4676
3.2580,0.4676
3.2589,0.4713
3.2598,0.4713
3.2607,0.4676
3.2615,0.4713
3.2625,0.4713
3.2635,0.4713
3.2644,0.4676
3.2653,0.4713
3.2663,0.4713
3.2671,0.4676
3.2680,0.4713
3.2690,0.4676
3.2700,0.4676
3.2708,0.4676
3.2716,0.4713
3.2724,0.4676
3.2732,0.4713
3.2740,0.4713
3.2748,0.4713
3.2755,0.4676
3.2764,0.4676
3.2772,0.4676
3.2781,0.4713
3.2789,0.4676
3.2798,0.4676
3.2807,0.4676
3.2816,0.4676
3.2825,0.4713
3.2834,0.4676
3.2843,0.4676
3.2852,0.4676
3.2861,0.4676
3.2869,0.4676
3.2878,0.4676
3.2887,0.4713
3.2896,0.4676
3.2905,0.4713
3.2914,0.4676
3.2923,0.4676
3.2931,0.4676
3.2940,0.4676
3.2950,0.4676
3.2959,0.4676
3.2967,0.4676
3.2977,0.4676
3.2986,0.4713
3.2995,0.4713
3.3004,0.4676
3.3012,0.4676
3.3021,0.4676
3.3030,0.4713
3.3039,0.4676
3.3049,0.4676
3.3058,0.4676
3.3067,0.4713
3.3076,0.4676
3.3085,0.4676
3.3093,0.4676
3.3103,0.4713
3.3112,0.4676
3.3120,0.4639
3.3129,0.4713
3.3138,0.4676
3.3146,0.4676
3.3155,0.4676
3.3164,0.4676
3.3173,0.4676
3.3182,0.4676
3.3190,0.4713
3.3199,0.4676
3.3208,0.4676
3.3217,0.4713
3.3226,0.4713
3.3235,0.4676
3.3244,0.4676
3.3254,0.4676
3.3265,0.4676
3.3275,0.4676
3.3284,0.4676
3.3294,0.4713
3.3303,0.4676
3.3313,0.4676
3.3323,0.4713
3.3334,0.4676
3.3346,0.4676
3.3357,0.4676
3.3367,0.4676
3.3376,0.4676
3.3385,0.4676
3.3394,0.4713
3.3404,0.4713
3.3414,0.4676
3.3424,0.4713
3.3433,0.4676
3.3443,0.4713
3.3452,0.4676
3.3463,0.4713
3.3475,0.4713
3.3484,0.4713
3.3493,0.4676
3.3504,0.4713
3.3515,0.4676
3.3525,0.4676
3.3534,0.4639
3.3543,0.4713
3.3552,0.4676
3.3561,0.4713
3.3569,0.4713
3.3578,0.4713
3.3587,0.4713
3.3596,0.4676
3.3604,0.4639
3.3612,0.4713
3.3621,0.4639
3.3630,0.4713
3.3639,0.4713
3.3647,0.4713
3.3656,0.4676
3.3665,0.4713
3.3674,0.4676
3.3682,0.4713
3.3690,0.4713
3.3699,0.4676
3.3707,0.4676
3.3716,0.4676
3.3725,0.4676
3.3733,0.4639
3.3742,0.4676
3.3750,0.4713
3.3758,0.4713
3.3767,0.4676
3.3775,0.4713
3.3784,0.4676
3.3792,0.4676
3.3801,0.4676
3.3809,0.4676
3.3818,0.4676
3.3826,0.4676
3.3835,0.4639
3.3844,0.4676
3.3853,0.4676
3.3862,0.4676
3.3870,0.4713
3.3879,0.4713
3.3888,0.4676
3.3897,0.4676
3.3905,0.4676
3.3914,0.4676
3.4018,0.4639
3.4027,0.4713
3.4037,0.4639
3.4046,0.4676
