Время[с],Напряжение[В]
2.2250,1.1949
2.2257,1.1949
2.2264,1.1949
2.2271,1.1912
2.2278,1.1949
2.2286,1.1949
2.2294,1.1949
2.2301,1.1949
2.2308,1.1986
2.2316,1.1949
2.2323,1.1949
2.2330,1.1949
2.2338,1.1986
2.2345,1.1949
2.2352,1.1949
2.2360,1.1912
2.2367,1.1912
2.2374,1.1875
2.2382,1.1949
2.2389,1.1949
2.2397,1.1949
2.2404,1.1949
2.2411,1.1949
2.2418,1.1912
2.2426,1.1912
2.2433,1.1912
2.2441,1.1949
2.2448,1.1949
2.2456,1.1949
2.2464,1.1949
2.2471,1.1949
2.2478,1.1949
2.2485,1.1912
2.2492,1.1949
2.2499,1.1949
2.2505,1.1949
2.2512,1.1875
2.2519,1.1949
2.2526,1.1949
2.2533,1.1949
2.2540,1.1912
2.2546,1.1949
2.2553,1.1949
2.2560,1.1949
2.2567,1.1912
2.2574,1.1912
2.2581,1.1949
2.2588,1.1949
2.2595,1.1912
2.2602,1.1912
2.2610,1.1949
2.2618,1.1949
2.2625,1.1949
2.2633,1.1949
2.2642,1.1949
2.2652,1.1949
2.2660,1.1912
2.2668,1.1875
2.2677,1.1912
2.2685,1.1949
2.2693,1.1949
2.2701,1.1912
2.2709,1.1912
2.2717,1.1949
2.2726,1.1912
2.2734,1.1949
2.2742,1.1949
2.2751,1.1949
2.2759,1.1949
2.2767,1.1912
2.2775,1.1949
2.2783,1.1949
2.2791,1.1949
2.2799,1.1949
2.2808,1.1986
2.2817,1.1912
2.2825,1.1875
2.2834,1.1949
2.2843,1.1949
2.2858,1.1949
2.2867,1.1949
2.2877,1.1949
2.2886,1.1949
2.2895,1.1949
2.2907,1.1986
2.2919,1.1949
2.2928,1.1949
2.2936,1.1949
2.2946,1.1949
2.2957,1.1912
2.2966,1.1949
2.2975,1.1949
2.2985,1.1949
2.2995,1.1949
2.3004,1.1949
2.3013,1.1986
2.3021,1.1949
2.3029,1.1949
2.3037,1.1912
2.3044,1.1875
2.3052,1.1949
2.3060,1.1949
2.3067,1.1949
2.3074,1.1912
2.3081,1.1949
2.3088,1.1949
2.3095,1.1949
2.3102,1.1949
2.3109,1.1912
2.3117,1.1912
2.3125,1.1875
2.3132,1.1986
2.3139,1.1912
2.3147,1.1912
2.3154,1.1949
2.3161,1.1949
2.3169,1.1912
2.3176,1.1875
2.3183,1.1912
2.3190,1.1912
2.3197,1.1949
2.3204,1.1949
2.3211,1.1986
2.3219,1.1912
2.3226,1.1949
2.3233,1.1912
2.3240,1.1912
2.3247,1.1875
2.3254,1.1912
2.3262,1.1912
2.3269,1.1875
2.3276,1.1949
2.3286,1.1949
2.3294,1.1949
2.3303,1.1949
2.3312,1.1949
2.3320,1.1949
2.3328,1.1875
2.3337,1.1949
2.3345,1.1912
2.3353,1.1875
2.3362,1.1986
2.3370,1.1949
2.3378,1.1949
2.3386,1.1949
2.3393,1.1875
2.3401,1.1912
2.3408,1.1912
2.3416,1.1912
2.3424,1.1912
2.3432,1.1949
2.3443,1.1949
2.3455,1.1949
2.3467,1.1949
2.3476,1.1949
2.3484,1.1949
2.3491,1.1912
2.3499,1.1875
2.3507,1.1949
2.3515,1.1875
2.3522,1.1875
2.3530,1.1949
2.3540,1.1912
2.3550,1.1912
2.3559,1.1949
2.3567,1.1986
2.3575,1.1912
2.3583,1.1949
2.3592,1.1949
2.3600,1.1949
2.3608,1.1912
2.3616,1.1912
2.3625,1.1912
2.3633,1.1949
2.3641,1.1949
2.3649,1.1949
2.3657,1.1949
2.3664,1.1949
2.3672,1.1949
2.3680,1.1949
2.3688,1.1949
2.3696,1.1912
2.3704,1.1949
2.3711,1.1912
2.3719,1.1986
2.3727,1.1949
2.3734,1.1912
2.3742,1.1949
2.3749,1.1949
2.3756,1.1912
2.3763,1.1912
2.3770,1.1949
2.3777,1.1949
2.3785,1.1912
2.3792,1.1949
2.3799,1.1949
2.3806,1.1912
2.3813,1.1912
2.3820,1.1949
2.3826,1.1912
2.3833,1.1949
2.3841,1.1949
2.3848,1.1949
2.3856,1.1949
2.3863,1.1949
2.3870,1.1949
2.3877,1.1912
2.3885,1.1949
2.3892,1.1949
2.3899,1.1949
2.3907,1.1912
2.3914,1.1875
2.4620,1.1875
2.4629,1.1912
2.4637,1.1949
2.4646,1.1949
2.4656,1.1949
2.4666,1.1912
2.4676,1.1949
2.4685,1.1912
2.4694,1.1949
2.4703,1.1949
2.4711,1.1949
2.4719,1.1949
2.4728,1.1949
2.4736,1.1912
2.4745,1.1912
2.4753,1.1949
2.4761,1.1912
2.4770,1.1949
2.4778,1.1949
2.4786,1.1949
2.4794,1.1949
2.4802,1.1912
2.4810,1.1949
2.4818,1.1912
2.4826,1.1949
2.4833,1.1949
2.4841,1.1986
2.4848,1.1912
2.4858,1.1912
2.4867,1.1912
2.4876,1.1949
2.4914,1.1949
2.4922,1.1986
2.4930,1.1912
2.4938,1.1875
2.4946,1.1912
2.4954,1.1912
2.4963,1.1949
2.4972,1.1949
2.4980,1.1875
2.4987,1.1912
2.4995,1.1875
2.5003,1.1912
2.5011,1.1949
2.5020,1.1949
2.5027,1.1949
2.5036,1.1949
2.5044,1.1949
2.5053,1.1949
2.5157,1.1949
2.5166,1.1949
2.5174,1.1949
2.5182,1.1949
2.5190,1.1949
2.5199,1.1949
2.5207,1.1949
2.5215,1.1986
2.5223,1.1949
2.5231,1.1949
2.5239,1.1949
2.5248,1.1949
2.5256,1.1949
2.5265,1.1949
2.5273,1.1949
2.5281,1.1949
2.5289,1.1949
2.5298,1.1949
2.5307,1.1912
2.5316,1.1949
2.5324,1.1949
2.5333,1.1949
2.5342,1.1912
2.5352,1.1912
2.5362,1.1949
2.5370,1.1912
2.5378,1.1949
2.5386,1.1949
2.5396,1.1912
2.5433,1.1949
2.5443,1.1949
2.5451,1.1949
2.5557,1.1949
2.5565,1.1949
2.5573,1.1912
2.5580,1.1949
2.5588,1.1912
2.5596,1.1949
2.5603,1.1949
2.5612,1.1949
2.5619,1.1949
2.5627,1.1912
2.5635,1.1949
2.5643,1.1912
2.5651,1.1949
2.5748,1.1912
2.5756,1.1912
2.5765,1.1912
2.5774,1.1912
2.5782,1.1949
2.5791,1.1875
2.5800,1.1949
2.5809,1.1912
2.5818,1.1949
2.5827,1.1949
2.5835,1.1875
2.5844,1.1986
2.5853,1.1912
2.5862,1.1912
2.5871,1.1875
2.5880,1.1912
2.5889,1.1949
2.5898,1.1949
2.5907,1.1949
2.5916,1.1912
2.5925,1.1912
2.5934,1.1949
2.5943,1.1949
2.5952,1.1949
2.5962,1.1949
2.5970,1.1912
2.5979,1.1949
2.5988,1.1949
2.5996,1.1949
2.6005,1.1949
2.6014,1.1912
2.6022,1.1949
2.6031,1.1949
2.6040,1.1949
2.6048,1.1912
2.6057,1.1912
2.6066,1.1949
2.6074,1.1949
2.6083,1.1912
2.6091,1.1875
2.6100,1.1986
2.6109,1.1949
2.6118,1.1949
2.6126,1.1949
2.6134,1.1912
2.6143,1.1912
2.6151,1.1912
2.6160,1.1949
2.6168,1.1949
2.6177,1.1912
2.6186,1.1875
2.6195,1.1949
2.6204,1.1949
2.6213,1.1949
2.6223,1.1949
2.6233,1.1949
2.6242,1.1949
2.6251,1.1949
2.6260,1.1912
2.6269,1.1875
2.6281,1.1912
2.6290,1.1949
2.6299,1.1912
2.6308,1.1949
2.6317,1.1949
2.6325,1.1986
2.6334,1.1949
2.6343,1.1912
2.6352,1.1949
2.6425,1.1912
2.6435,1.1949
2.6450,1.1912
2.6460,1.1912
2.6469,1.1949
2.6518,1.1912
2.6525,1.1949
2.6533,1.1875
2.6540,1.1949
2.6548,1.1949
2.6557,1.1949
2.6565,1.1949
2.6573,1.1949
2.6581,1.1949
2.6589,1.1949
2.6597,1.1875
2.6606,1.1949
2.6616,1.1949
2.6624,1.1912
2.6632,1.1949
2.6640,1.1912
2.6648,1.1949
2.6657,1.1912
2.6665,1.1912
2.6673,1.1986
2.6681,1.1949
2.6689,1.1949
2.6697,1.1912
2.6705,1.1912
2.6713,1.1949
2.6721,1.1949
2.6729,1.1949
2.6737,1.1949
2.6746,1.1949
2.6754,1.1949
2.6762,1.1912
2.6770,1.1912
2.6778,1.1912
2.6786,1.1912
2.6794,1.1986
2.6802,1.1875
2.6810,1.1949
2.6818,1.1949
2.6826,1.1949
2.6834,1.1949
2.6843,1.1912
2.6853,1.1912
2.6957,1.1875
2.6967,1.1875
2.6977,1.1949
2.6985,1.1875
2.6995,1.1949
2.7007,1.1949
2.7017,1.1949
2.7026,1.1949
2.7034,1.1912
2.7043,1.1875
2.7054,1.1949
2.7062,1.1875
2.7071,1.1949
2.7079,1.1949
2.7087,1.1949
2.7095,1.1949
2.7104,1.1912
2.7112,1.1912
2.7120,1.1912
2.7129,1.1949
2.7137,1.1875
2.7145,1.1949
2.7154,1.1949
2.7162,1.1949
2.7171,1.1949
2.7179,1.1949
2.7187,1.1875
2.7196,1.1949
2.7204,1.1912
2.7212,1.1912
2.7221,1.1912
2.7229,1.1875
2.7237,1.1949
2.7245,1.1912
2.7254,1.1949
2.7262,1.1912
2.7271,1.1912
2.7279,1.1912
2.7288,1.1912
2.7296,1.1912
2.7304,1.1949
2.7313,1.1912
2.7321,1.1949
2.7329,1.1949
2.7338,1.1912
2.7346,1.1949
2.7354,1.1949
2.7463,1.1949
2.7473,1.1912
2.7481,1.1912
2.7490,1.1949
2.7498,1.1949
2.7507,1.1949
2.7516,1.1875
2.7525,1.1949
2.7534,1.1912
2.7543,1.1949
2.7552,1.1949
2.7563,1.1949
2.7573,1.1949
2.7582,1.1912
2.7590,1.1949
2.7599,1.1875
2.7607,1.1949
2.7616,1.1949
2.7625,1.1949
2.7634,1.1949
2.7642,1.1912
2.7651,1.1912
2.7659,1.1875
2.7668,1.1949
2.7677,1.1912
2.7685,1.1949
2.7693,1.1949
2.7702,1.1912
2.7710,1.1912
2.7719,1.1949
2.7727,1.1949
2.7736,1.1949
2.7744,1.1912
2.7753,1.1949
2.7762,1.1912
2.7770,1.1949
2.7779,1.1949
2.7787,1.1875
2.7796,1.1912
2.7804,1.1912
2.7812,1.1949
2.7821,1.1949
2.7829,1.1912
2.7838,1.1949
2.7847,1.1912
2.7856,1.1949
2.7865,1.1949
2.7874,1.1949
2.7883,1.1912
2.7891,1.1949
2.7900,1.1949
2.7909,1.1949
2.7918,1.1912
2.7926,1.1986
2.7935,1.1949
2.7943,1.1912
2.7952,1.1949
2.7962,1.1875
2.7971,1.1875
2.7979,1.1912
2.7988,1.1949
2.7996,1.1949
2.8005,1.1912
2.8013,1.1949
2.8022,1.1949
2.8030,1.1875
2.8038,1.1949
2.8047,1.1875
2.8056,1.1949
2.8064,1.1912
2.8073,1.1875
2.8081,1.1912
2.8089,1.1949
2.8098,1.1949
2.8106,1.1875
2.8115,1.1949
2.8124,1.1912
2.8133,1.1949
2.8141,1.1912
2.8149,1.1949
2.8158,1.1949
2.8166,1.1949
2.8174,1.1912
2.8182,1.1949
2.8190,1.1912
2.8197,1.1949
2.8205,1.1875
2.8213,1.1949
2.8221,1.1949
2.8228,1.1949
2.8236,1.1875
2.8244,1.1949
2.8251,1.1912
2.8264,1.1986
2.8273,1.1986
2.8282,1.1949
2.8291,1.1875
2.8299,1.1912
2.8308,1.1949
2.8318,1.1912
2.8327,1.1875
2.8336,1.1912
2.8344,1.1912
2.8352,1.1912
2.8359,1.1986
2.8366,1.1949
2.8374,1.1875
2.8381,1.1912
2.8388,1.1912
2.8396,1.1949
2.8403,1.1949
2.8411,1.1912
2.8419,1.1949
2.8426,1.1949
2.8433,1.1949
2.8441,1.1912
2.8449,1.1949
2.8457,1.1912
2.8466,1.1949
2.8474,1.1949
2.8482,1.1912
2.8490,1.1912
2.8498,1.1949
2.8506,1.1949
2.8514,1.1986
2.8522,1.1912
2.8530,1.1949
2.8538,1.1949
2.8546,1.1875
2.8554,1.1912
2.8563,1.1949
2.8571,1.1949
2.8579,1.1875
2.8587,1.1949
2.8595,1.1875
2.8603,1.1949
2.8611,1.1949
2.8620,1.1949
2.8628,1.1949
2.8636,1.1949
2.8644,1.1949
2.8653,1.1912
2.8661,1.1875
2.8668,1.1949
2.8676,1.1912
2.8683,1.1912
2.8691,1.1949
2.8698,1.1912
2.8705,1.1949
2.8714,1.1949
2.8724,1.1912
2.8733,1.1949
2.8742,1.1949
2.8751,1.1912
2.8759,1.1949
2.8768,1.1912
2.8778,1.1949
2.8789,1.1875
2.8798,1.1949
2.8806,1.1949
2.8815,1.1949
2.8824,1.1912
2.8835,1.1912
2.8846,1.1949
2.8858,1.1949
2.8868,1.1949
2.8877,1.1949
2.8888,1.1949
2.8898,1.1912
2.8906,1.1949
2.8915,1.1949
2.8923,1.1949
2.8932,1.1875
2.8941,1.1912
2.8950,1.1875
2.8959,1.1949
2.8967,1.1949
2.8975,1.1949
2.8983,1.1949
2.8992,1.1949
2.9000,1.1949
2.9008,1.1949
2.9015,1.1949
2.9023,1.1912
2.9031,1.1912
2.9039,1.1912
2.9047,1.1912
2.9056,1.1912
2.9066,1.1912
2.9075,1.1875
2.9084,1.1949
2.9092,1.1949
2.9100,1.1949
2.9108,1.1875
2.9116,1.1949
2.9125,1.1949
2.9133,1.1949
2.9141,1.1912
2.9150,1.1949
2.9158,1.1912
2.9166,1.1949
2.9174,1.1912
2.9181,1.1912
2.9189,1.1912
2.9196,1.1949
2.9203,1.1912
2.9210,1.1912
2.9218,1.1912
2.9226,1.1949
2.9235,1.1912
2.9244,1.1949
2.9252,1.1949
2.9261,1.1912
2.9269,1.1949
2.9277,1.1875
2.9285,1.1949
2.9294,1.1949
2.9303,1.1949
2.9311,1.1875
2.9319,1.1949
2.9328,1.1912
2.9336,1.1875
2.9345,1.1949
2.9353,1.1949
2.9361,1.1912
2.9369,1.1949
2.9377,1.1949
2.9386,1.1949
2.9393,1.1912
2.9401,1.1949
2.9409,1.1912
2.9416,1.1949
2.9423,1.1949
2.9430,1.1912
2.9438,1.1949
2.9446,1.1912
2.9454,1.1875
2.9462,1.1949
2.9470,1.1949
2.9478,1.1912
2.9487,1.1949
2.9495,1.1912
2.9504,1.1949
2.9512,1.1875
2.9521,1.1949
2.9529,1.1949
2.9537,1.1875
2.9546,1.1949
2.9554,1.1912
2.9562,1.1949
2.9571,1.1949
2.9579,1.1912
2.9588,1.1912
2.9596,1.1949
2.9605,1.1949
2.9613,1.1949
2.9623,1.1912
2.9632,1.1912
2.9641,1.1949
2.9651,1.1912
2.9660,1.1986
2.9669,1.1912
2.9677,1.1912
2.9686,1.1912
2.9695,1.1912
2.9704,1.1912
2.9715,1.1949
2.9726,1.1949
2.9736,1.1949
2.9745,1.1912
2.9754,1.1912
2.9763,1.1875
2.9771,1.1912
2.9781,1.1912
2.9790,1.1912
2.9799,1.1949
2.9807,1.1949
2.9815,1.1912
2.9823,1.1949
2.9831,1.1949
2.9839,1.1949
2.9848,1.1912
2.9858,1.1912
2.9868,1.1912
2.9877,1.1912
2.9885,1.1912
2.9893,1.1949
2.9900,1.1875
2.9908,1.1949
2.9915,1.1875
2.9923,1.1949
2.9932,1.1949
2.9940,1.1912
2.9949,1.1986
2.9958,1.1875
2.9968,1.1949
2.9976,1.1949
2.9985,1.1949
2.9993,1.1949
3.0002,1.1949
3.0010,1.1949
3.0018,1.1949
3.0026,1.1875
3.0033,1.1949
3.0041,1.1949
3.0050,1.1875
3.0059,1.1912
3.0067,1.1912
3.0076,1.1912
3.0085,1.1949
3.0094,1.1912
3.0103,1.1949
3.0113,1.1912
3.0122,1.1949
3.0131,1.1949
3.0139,1.1949
3.0148,1.1912
3.0157,1.1949
3.0165,1.1875
3.0173,1.1875
3.0181,1.1875
3.0189,1.1949
3.0197,1.1949
3.0206,1.1949
3.0213,1.1912
3.0220,1.1949
3.0228,1.1912
3.0235,1.1912
3.0242,1.1949
3.0249,1.1949
3.0257,1.1949
3.0266,1.1949
3.0274,1.1949
3.0283,1.1912
3.0292,1.1875
3.0300,1.1912
3.0308,1.1875
3.0316,1.1912
3.0324,1.1912
3.0332,1.1949
3.0341,1.1949
3.0349,1.1949
3.0358,1.1912
3.0367,1.1875
3.0376,1.1949
3.0385,1.1875
3.0393,1.1875
3.0402,1.1912
3.0411,1.1949
3.0419,1.1875
3.0428,1.1949
3.0436,1.1912
3.0445,1.1912
3.0454,1.1912
3.0463,1.1949
3.0472,1.1949
3.0480,1.1912
3.0489,1.1912
3.0498,1.1949
3.0507,1.1949
3.0516,1.1912
3.0525,1.1875
3.0534,1.1949
3.0543,1.1949
3.0551,1.1949
3.0560,1.1912
3.0568,1.1949
3.0576,1.1949
3.0584,1.1949
3.0591,1.1875
3.0599,1.1949
3.0607,1.1949
3.0615,1.1875
3.0624,1.1949
3.0632,1.1912
3.0639,1.1912
3.0647,1.1875
3.0655,1.1912
3.0664,1.1949
3.0672,1.1949
3.0681,1.1949
3.0689,1.1875
3.0697,1.1875
3.0706,1.1949
3.0713,1.1912
3.0721,1.1949
3.0730,1.1949
3.0738,1.1949
3.0746,1.1949
3.0754,1.1875
3.0763,1.1986
3.0772,1.1875
3.0780,1.1949
3.0789,1.1949
3.0798,1.1912
3.0806,1.1949
3.0815,1.1912
3.0824,1.1949
3.0833,1.1875
3.0842,1.1912
3.0850,1.1912
3.0859,1.1912
3.0870,1.1875
3.0878,1.1912
3.0887,1.1912
3.0897,1.1949
3.0906,1.1912
3.0915,1.1912
3.0924,1.1875
3.0933,1.1912
3.0943,1.1949
3.0954,1.1949
3.0963,1.1949
3.0971,1.1986
3.0980,1.1912
3.0989,1.1912
3.0999,1.1912
3.1010,1.1912
3.1020,1.1949
3.1028,1.1912
3.1039,1.1949
3.1050,1.1912
3.1058,1.1912
3.1067,1.1949
3.1075,1.1949
3.1083,1.1949
3.1091,1.1949
3.1099,1.1912
3.1106,1.1949
3.1115,1.1949
3.1123,1.1875
3.1131,1.1949
3.1139,1.1912
3.1147,1.1912
3.1155,1.1912
3.1164,1.1875
3.1172,1.1912
3.1180,1.1949
3.1188,1.1949
3.1197,1.1912
3.1205,1.1912
3.1214,1.1912
3.1222,1.1912
3.1231,1.1912
3.1240,1.1949
3.1248,1.1912
3.1257,1.1875
3.1265,1.1912
3.1274,1.1875
3.1283,1.1949
3.1292,1.1949
3.1301,1.1912
3.1310,1.1875
3.1318,1.1912
3.1327,1.1912
3.1335,1.1912
3.1344,1.1949
3.1353,1.1949
3.1362,1.1949
3.1371,1.1949
3.1380,1.1912
3.1389,1.1912
3.1398,1.1949
3.1406,1.1949
3.1415,1.1949
3.1424,1.1912
3.1433,1.1949
3.1442,1.1949
3.1452,1.1949
3.1461,1.1875
3.1470,1.1912
3.1480,1.1949
3.1489,1.1912
3.1498,1.1875
3.1507,1.1912
3.1516,1.1949
3.1524,1.1949
3.1532,1.1949
3.1541,1.1949
3.1549,1.1949
3.1558,1.1875
3.1605,1.1912
3.1613,1.1912
3.1622,1.1875
3.1630,1.1949
3.1639,1.1875
3.1647,1.1875
3.1656,1.1875
3.1665,1.1875
3.1673,1.1912
3.1682,1.1912
3.1690,1.1949
3.1699,1.1949
3.1708,1.1949
3.1716,1.1949
3.1725,1.1875
3.1733,1.1912
3.1741,1.1949
3.1749,1.1949
3.1757,1.1875
3.1766,1.1912
3.1774,1.1949
3.1782,1.1949
3.1791,1.1912
3.1799,1.1875
3.1807,1.1949
3.1816,1.1949
3.1824,1.1949
3.1832,1.1949
3.1840,1.1912
3.1849,1.1949
3.1857,1.1949
3.1865,1.1949
3.1873,1.1912
3.1881,1.1949
3.1890,1.1949
3.1898,1.1949
3.1906,1.1912
3.1915,1.1912
3.1923,1.1875
3.1931,1.1949
3.1940,1.1949
3.1950,1.1875
3.1961,1.1949
3.1970,1.1875
3.1979,1.1912
3.1989,1.1949
3.1998,1.1949
3.2008,1.1949
3.2017,1.1875
3.2027,1.1912
3.2037,1.1949
3.2049,1.1912
3.2059,1.1949
3.2068,1.1949
3.2078,1.1875
3.2087,1.1912
3.2098,1.1949
3.2107,1.1949
3.2121,1.1912
3.2134,1.1949
3.2144,1.1912
3.2154,1.1949
3.2163,1.1986
3.2172,1.1949
3.2180,1.1949
3.2189,1.1949
3.2198,1.1912
3.2207,1.1912
3.2216,1.1949
3.2224,1.1875
3.2233,1.1912
3.2242,1.1875
3.2251,1.1912
3.2259,1.1949
3.2268,1.1949
3.2277,1.1949
3.2286,1.1949
3.2296,1.1912
3.2305,1.1875
3.2314,1.1949
3.2323,1.1949
3.2332,1.1875
3.2340,1.1912
3.2349,1.1912
3.2358,1.1912
3.2367,1.1875
3.2375,1.1912
3.2384,1.1949
3.2392,1.1949
3.2401,1.1949
3.2409,1.1949
3.2418,1.1912
3.2426,1.1912
3.2435,1.1912
3.2444,1.1875
3.2453,1.1912
3.2462,1.1875
3.2471,1.1875
3.2480,1.1949
3.2488,1.1949
3.2497,1.1912
3.2506,1.1949
3.2514,1.1912
3.2523,1.1949
3.2532,1.1912
3.2545,1.1949
3.2555,1.1912
3.2564,1.1912
3.2572,1.1875
3.2581,1.1912
3.2590,1.1912
3.2599,1.1875
3.2607,1.1949
3.2617,1.1949
3.2626,1.1912
3.2634,1.1949
3.2643,1.1912
3.2651,1.1949
3.2660,1.1949
3.2669,1.1912
3.2678,1.1912
3.2687,1.1912
3.2696,1.1949
3.2705,1.1875
3.2714,1.1875
3.2723,1.1949
3.2732,1.1912
3.2742,1.1949
3.2753,1.1912
3.2764,1.1875
3.2774,1.1912
3.2784,1.1912
3.2793,1.1949
3.2802,1.1912
3.2810,1.1912
3.2856,1.1912
3.2865,1.1875
3.2873,1.1949
3.2881,1.1912
3.2890,1.1949
3.2898,1.1912
3.2907,1.1912
3.2915,1.1949
3.2924,1.1912
3.2932,1.1875
3.2941,1.1912
3.2949,1.1875
3.2958,1.1949
3.2967,1.1949
3.2975,1.1912
3.2984,1.1949
3.2992,1.1912
3.3002,1.1912
3.3010,1.1949
3.3018,1.1949
3.3027,1.1912
3.3035,1.1949
3.3044,1.1912
3.3052,1.1875
3.3061,1.1949
3.3070,1.1912
3.3078,1.1949
3.3086,1.1949
3.3095,1.1949
3.3103,1.1912
3.3112,1.1875
3.3121,1.1949
3.3132,1.1875
3.3143,1.1949
3.3152,1.1875
3.3161,1.1912
3.3171,1.1875
3.3180,1.1949
3.3190,1.1912
3.3200,1.1949
3.3211,1.1949
3.3221,1.1912
3.3230,1.1949
3.3239,1.1949
3.3248,1.1912
3.3257,1.1949
3.3267,1.1912
3.3279,1.1949
3.3291,1.1949
3.3301,1.1875
3.3311,1.1875
3.3322,1.1949
3.3332,1.1986
3.3340,1.1875
3.3350,1.1986
3.3358,1.1875
3.3367,1.1912
3.3376,1.1949
3.3385,1.1949
3.3394,1.1912
3.3403,1.1949
3.3412,1.1912
3.3420,1.1912
3.3429,1.1949
3.3438,1.1949
3.3446,1.1912
3.3456,1.1875
3.3465,1.1949
3.3474,1.1949
3.3482,1.1949
3.3491,1.1949
3.3500,1.1912
3.3509,1.1912
3.3518,1.1949
3.3526,1.1949
3.3535,1.1986
3.3544,1.1875
3.3552,1.1949
3.3561,1.1949
3.3569,1.1875
3.3578,1.1949
3.3587,1.1949
3.3595,1.1875
3.3604,1.1912
3.3613,1.1912
3.3622,1.1912
3.3632,1.1949
3.3640,1.1875
3.3649,1.1875
3.3658,1.1949
3.3666,1.1912
3.3675,1.1912
3.3684,1.1949
3.3692,1.1912
3.3701,1.1912
3.3711,1.1949
3.3720,1.1875
3.3729,1.1912
3.3737,1.1912
3.3746,1.1949
3.3755,1.1875
3.3764,1.1949
3.3772,1.1912
3.3782,1.1949
3.3791,1.1875
3.3799,1.1912
3.3808,1.1949
3.3816,1.1949
3.3825,1.1949
3.3834,1.1912
3.3843,1.1912
3.3851,1.1912
3.3860,1.1949
3.3868,1.1949
3.3877,1.1912
3.3885,1.1949
3.3894,1.1949
3.3903,1.1949
3.3913,1.1949
3.3922,1.1912
3.3931,1.1875
3.3939,1.1949
3.3947,1.1949
3.3956,1.1875
3.3964,1.1912
3.3972,1.1875
3.3981,1.1875
3.3989,1.1875
3.3997,1.1949
3.4006,1.1912
3.4014,1.1875
3.4022,1.1949
3.4031,1.1875
3.4040,1.1912
3.4048,1.1912
3.4157,1.1875
3.4167,1.1949
3.4176,1.1875
3.4185,1.1949
3.4195,1.1949
3.4204,1.1949
3.4214,1.1875
3.4222,1.1949
3.4232,1.1912
3.4241,1.1912
3.4250,1.1949
3.4260,1.1875
3.4269,1.1949
3.4278,1.1912
3.4288,1.1875
3.4298,1.1949
3.4307,1.1875
3.4317,1.1912
3.4326,1.1912
3.4335,1.1912
3.4344,1.1912
3.4353,1.1912
3.4362,1.1912
3.4372,1.1912
3.4381,1.1949
3.4390,1.1875
3.4399,1.1949
3.4408,1.1912
3.4417,1.1912
3.4426,1.1949
3.4435,1.1912
3.4444,1.1949
3.4453,1.1912
3.4462,1.1949
3.4471,1.1912
3.4480,1.1949
3.4490,1.1875
3.4500,1.1949
3.4510,1.1949
3.4520,1.1949
3.4529,1.1875
3.4539,1.1949
3.4548,1.1949
3.4557,1.1912
3.4566,1.1912
3.4575,1.1912
3.4583,1.1912
3.4592,1.1912
3.4601,1.1949
3.4610,1.1912
3.4620,1.1912
3.4629,1.1912
3.4638,1.1949
3.4647,1.1949
3.4657,1.1912
3.4666,1.1912
3.4675,1.1912
3.4683,1.1912
3.4692,1.1912
3.4700,1.1949
3.4708,1.1912
3.4716,1.1949
3.4724,1.1949
3.4732,1.1949
3.4740,1.1912
3.4749,1.1875
3.4758,1.1912
3.4766,1.1949
3.4775,1.1875
3.4784,1.1912
3.4793,1.1912
3.4802,1.1912
3.4810,1.1912
3.4819,1.1949
3.4828,1.1912
3.4836,1.1875
3.4845,1.1912
3.4853,1.1875
3.4863,1.1875
3.4872,1.1912
3.4880,1.1912
3.4889,1.1875
3.4898,1.1949
3.4907,1.1912
3.4916,1.1912
3.4924,1.1912
3.4932,1.1949
3.4941,1.1949
3.4950,1.1875
3.4959,1.1912
3.4967,1.1912
3.4976,1.1949
3.4984,1.1949
3.4993,1.1986
3.5002,1.1875
3.5011,1.1875
3.5020,1.1912
3.5029,1.1875
3.5038,1.1949
3.5046,1.1949
3.5054,1.1949
3.5063,1.1912
3.5072,1.1949
3.5081,1.1875
3.5090,1.1912
3.5101,1.1949
3.5111,1.1875
3.5122,1.1875
3.5131,1.1949
3.5141,1.1949
3.5150,1.1912
3.5159,1.1949
3.5169,1.1912
3.5178,1.1912
3.5188,1.1949
3.5199,1.1912
3.5210,1.1875
3.5219,1.1949
3.5228,1.1912
3.5237,1.1912
3.5248,1.1912
3.5257,1.1949
3.5269,1.1949
3.5280,1.1949
3.5289,1.1912
3.5299,1.1949
3.5308,1.1949
3.5318,1.1875
3.5328,1.1949
3.5337,1.1912
3.5345,1.1949
3.5354,1.1875
3.5363,1.1912
3.5371,1.1912
3.5380,1.1949
3.5388,1.1912
3.5397,1.1949
3.5405,1.1949
3.5414,1.1949
3.5422,1.1875
3.5431,1.1912
3.5440,1.1949
3.5449,1.1912
3.5459,1.1949
3.5468,1.1949
3.5477,1.1949
3.5486,1.1912
3.5494,1.1949
3.5503,1.1875
3.5512,1.1949
3.5520,1.1949
3.5529,1.1912
3.5538,1.1949
3.5547,1.1949
3.5556,1.1949
3.5565,1.1949
3.5574,1.1912
3.5582,1.1875
3.5591,1.1912
3.5600,1.1912
3.5609,1.1912
3.5618,1.1912
3.5627,1.1949
3.5635,1.1875
3.5645,1.1875
3.5653,1.1912
3.5662,1.1912
3.5671,1.1875
3.5680,1.1912
3.5688,1.1912
3.5697,1.1875
3.5706,1.1912
3.5714,1.1875
3.5723,1.1949
3.5731,1.1912
3.5740,1.1949
3.5748,1.1875
3.5776,1.1912
